,id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
23791,47818,301,187,33,10,2,4,TRX003010047818,1,135000.0,32418.74,297,339
23792,47819,498,426,1,68,2,1,TRX004980047819,1,2000.0,33394.87,,
23793,47820,698,691,38,7,2,2,TRX006980047820,1,50000.0,45756.41,709,381
23794,47821,455,939,6,23,6,1,TRX004550047821,1,30000.0,92615.44,,
23795,47822,405,297,44,82,5,1,TRX004050047822,1,175000.0,7006.73,,
23796,47823,568,568,6,38,2,1,TRX005680047823,1,30000.0,102329.97,,
23797,47824,220,142,12,72,2,5,TRX002200047824,1,300000.0,19756.55,,
23798,47825,39,621,19,46,5,1,TRX000390047825,1,5000.0,,2318,
23799,47827,379,908,8,99,3,1,TRX003790047827,1,15000.0,27845.88,,
23800,47828,30,15,12,65,1,1,TRX000300047828,2,600000.0,43598.59,,
23801,47829,88,692,12,26,4,1,TRX000880047829,1,300000.0,40667.81,,
23802,47830,343,936,39,16,2,1,TRX003430047830,1,20000.0,30666.74,826,476
23803,47831,347,535,31,27,2,1,TRX003470047831,2,130000.0,3263.47,521,280
23804,47832,557,465,25,25,3,1,TRX005570047832,2,2000.0,,,"153,-"
23805,47833,286,136,10,4,1,1,TRX002860047833,2,170000.0,26537.0,,
23806,47834,156,979,5,98,1,5,TRX001560047834,1,20000.0,9095.3,,
23807,47835,16,117,8,66,3,1,TRX000160047835,1,15000.0,63213.27,,
23808,47836,1034,413,45,49,1,1,TRX010340047836,2,2000.0,64559.16,,
23809,47837,476,740,40,33,3,1,TRX004760047837,4,40000.0,19339.65,632,
23810,47838,646,486,37,85,2,1,TRX006460047838,1,300000.0,14509.68,,151
23811,47839,653,362,14,65,1,1,TRX006530047839,3,15000.0,52315.07,,
23812,47840,21,504,20,13,3,1,TRX000210047840,1,15000.0,,2008,
23813,47841,1049,382,19,2,6,1,TRX010490047841,1,5000.0,,2824,
23814,47842,725,463,7,79,5,1,TRX007250047842,1,50000.0,63999.39,,
23815,47843,1020,82,41,46,1,1,TRX010200047843,4,60000.0,,820,447
23816,47844,546,870,5,68,2,2,TRX005460047844,2,40000.0,91526.46,,
23817,47845,684,697,9,15,2,1,TRX006840047845,1,50000.0,28702.98,,
23818,47846,570,493,48,19,1,3,TRX005700047846,1,250000.0,24364.57,737,51
23819,47847,1071,74,2,93,6,2,TRX010710047847,1??,3500.0,41591.58,,
23820,47848,760,173,29,23,3,5,TRX007600047848,1,25000.0,,,568
23821,47849,475,873,30,94,1,1,TRX004750047849,1,35000.0,22472.52,684,265
23822,47850,551,105,36,70,2,4,TRX005510047850,1,150000.0,2847.14,645,151
23823,47851,546,760,43,62,5,1,TRX005460047851,1,120000.0,46167.81,490,306
23824,47852,1068,797,21,43,4,1,TRX010680047852,1,25000.0,,2589,
23825,47853,465,211,31,57,1,1,TRX004650047853,1,65000.0,4358.0,677,186
23826,47854,776,277,22,27,3,4,TRX007760047854,2,100000.0,,1214,
23827,47855,756,935,5,23,3,1,TRX007560047855,1,20000.0,79994.8,,
23828,47856,233,454,8,29,1,3,TRX002330047856,1,15000.0,34890.28,,
23829,47857,781,802,33,68,3,3,TRX007810047857,1,135000.0,,314,464
23830,47858,432,914,19,48,5,1,TRX004320047858,1,5000.0,,916,
23831,47859,213,983,11,67,3,4,TRX002130047859,2,300000.0,95930.76,,
23832,47860,587,178,32,70,6,1,TRX005870047860,1,95000.0,39793.88,124,465
23833,47861,285,272,13,10,6,1,TRX002850047861,1,500000.0,90713.66,,
23834,47862,521,24,7,80,5,1,TRX005210047862,4,319253.75,2026.68,,
23835,47863,595,395,40,15,2,1,TRX005950047863,3,30000.0,40373.37,660,335
23836,47864,405,717,42,41,2,4,TRX004050047864,2,150000.0,32704.69,954,38
23837,47865,808,713,22,67,1,3,TRX008080047865,1,50000.0,,2251,
23838,47866,72,77,31,91,3,1,TRX000720047866,2,130000.0,10400.67,199,471
23839,47867,501,429,20,17,4,1,TRX005010047867,1,15000.0,,1985,
23840,47868,727,785,28,59,2,2,TRX007270047868,1,10000.0,,,766
23841,47869,992,181,39,13,3,2,TRX009920047869,1,20000.0,,980,182
23842,47870,247,413,22,34,1,1,TRX002470047870,1,50000.0,,728,
23843,47871,264,17,36,39,1,1,TRX002640047871,3,450000.0,7940.28,591,375
23844,47872,667,706,22,78,1,1,TRX006670047872,1,50000.0,,1834,
23845,47873,427,902,33,74,6,1,TRX004270047873,1,135000.0,32558.39,802,490
23846,47874,1017,989,43,96,6,1,TRX010170047874,1,120000.0,50767.27,971,444
23847,47875,806,921,43,75,1,5,TRX008060047875,1,,41090.71,120 (error),374
23848,47876,599,460,38,48,1,1,TRX005990047876,1,50000.0,1826.9,214,368
23849,47877,1060,331,31,25,2,4,TRX010600047877,1,65000.0,13019.36,631,144
23850,47878,1070,682,42,17,2,1,TRX010700047878,1,75000.0,23599.19,454,49
23851,47879,747,15,24,5,2,1,TRX007470047879,2,140000.0,,203,
23852,47880,308,79,26,8,2,1,TRX003080047880,1,1500.0,,,840
23853,47881,55,129,45,41,2,1,TRX000550047881,1,1000.0,73343.1,,
23854,47882,753,578,17,23,1,1,TRX007530047882,1,60000.0,14153.0,,
23855,47883,871,561,1,44,1,4,TRX008710047883,1,2000.0,58607.44,,
23856,47884,833,9,16,56,4,5,TRX008330047884,1,30000.0,35714.48,,
23857,47885,703,20,6,52,3,2,TRX007030047885,4,120000.0,19075.32,,
23858,47886,185,180,16,3,4,2,TRX001850047886,1,30000.0,49441.01,,
23859,47887,57,61,7,47,6,1,TRX000570047887,1,50000.0,89410.66,,
23860,47888,561,959,4,64,1,5,TRX005610047888,1,9000.0,18199.51,,
23861,47889,686,404,29,77,3,1,TRX006860047889,3,75000.0,,,348
23862,47890,774,831,38,29,3,5,TRX007740047890,2,100000.0,33102.69,140,486
23863,47891,780,341,45,33,1,3,TRX007800047891,1,1000.0,29743.1,,
23864,47892,782,295,13,41,3,1,TRX007820047892,1,500000.0,44215.97,,
23865,47893,1096,877,4,6,1,5,TRX010960047893,2,18000.0,72737.02,,
23866,47894,767,526,33,49,2,4,TRX007670047894,3,405000.0,46333.37,224,79
23867,47895,1092,579,43,93,3,1,TRX010920047895,1,120000.0,44067.13,188,107
23868,47896,387,28,12,27,1,1,TRX003870047896,1,300000.0,97052.83,,
23869,47897,728,825,41,22,6,1,TRX007280047897,2,30000.0,7523.14,679,206
23870,47898,9,743,36,31,1,1,TRX000090047898,1,150000.0,584093.44,63,467
23871,47899,381,673,48,77,1,2,TRX003810047899,1,250000.0,29920.8,862,418
23872,47900,626,103,2,93,1,1,TRX006260047900,1,3500.0,74299.84,,
23873,47901,233,778,17,53,5,1,TRX002330047901,1,60000.0,82764.01,,
23874,47902,1029,796,41,85,5,1,TRX010290047902,3,45000.0,7757.13,438,346
23875,47903,35,291,48,69,5,2,TRX000350047903,1,250000.0,39537.28,150,370
23876,47904,268,47,20,99,3,1,TRX002680047904,1,15000.0,,2294,
23877,47905,44,440,12,14,3,1,TRX000440047905,1,300000.0,26564.96,,
23878,47906,466,758,40,45,2,2,TRX004660047906,1,10000.0,46019.12,562,207
23879,47907,543,466,50,12,2,1,TRX005430047907,1,200000.0,30478.16,800,492
23880,47908,568,728,45,17,3,1,TRX005680047908,2,2000.0,79113.41,,
23881,47909,96,144,16,69,1,3,TRX000960047909,1,30000.0,69447.95 (error),,
23882,47910,400,930,1,8,2,1,TRX004000047910,1,2000.0,51458.82,,
23883,47911,518,924,39,9,5,1,TRX005180047911,1,20000.0,26013.23,675,248
23884,47912,352,442,2,41,6,1,TRX003520047912,1,3500.0,94604.96,,
23885,47913,147,710,31,23,2,5,TRX001470047913,2,130000.0,16981.97,400,97
23886,47914,870,203,14,15,3,5,TRX008700047914,,5000.0,27370.85,,
23887,47915,174,813,13,90,3,2,TRX001740047915,4,2000000.0,43029.64,,
23888,47916,500,96,17,14,3,2,TRX005000047916,1,60000.0,90407.57,,
23889,47917,507,127,12,56,1,1,TRX005070047917,1,300000.0,96372.36,,
23890,47918,91,625,27,44,2,1,TRX000910047918,2,10000.0,,,932
23891,47919,412,229,38,60,5,1,TRX004120047919,1,50000.0,31417.47,,358
23892,47920,792,423,40,62,3,1,TRX007920047920,4,40000.0,3158.79,601,314
23893,47921,103,435,4,50,6,3,TRX001030047921,2,18000.0,38831.44,,
23894,47922,509,451,43,64,4,1,TRX005090047922,3,360000.0,42878.3,596,463
23895,47923,766,609,8,59,3,1,TRX007660047923,5,75000.0,81987.29,,
23896,47924,235,569,3,48,6,1,TRX002350047924,3,21000.0,32634.92,,
23897,47925,738,61,15,41,1,1,TRX007380047925,1,25000.0,26206.26,,
23898,47926,952,684,27,94,5,2,TRX009520047926,1,5000.0,,,607
23899,47927,1074,460,43,21,6,2,TRX010740047927,1,256488.07,36833.9,989,259
23900,47928,222,861,50,86,3,2,TRX002220047928,1,200000.0,19907.49,74,10
23901,47929,1073,239,33,25,2,1,TRX010730047929,4??,540000.0,50770.2,173,41
23902,47930,1092,414,20,35,6,1,TRX010920047930,1,15000.0,,247,
23903,47931,666,519,18,78,1,1,TRX006660047931,1,3000.0,,630,
23904,47932,886,551,46,69,3,1,TRX008860047932,114,5000.0,23048.66,,
23905,47933,669,604,27,10,2,1,TRX006690047933,4,20000.0,,,650
23906,47934,905,72,17,16,2,1,TRX009050047934,1,60000.0,96931.6,,
23907,47935,443,313,2,26,3,1,TRX004430047935,1,3500.0,66415.31,,
23908,47936,405,640,49,79,4,5,TRX004050047936,4,480000.0,42720.28,511,389
23909,47937,298,326,9,22,5,1,TRX002980047937,3,150000.0,35336.37,,
23910,47938,646,723,27,100,4,1,TRX006460047938,5,25000.0,,,674
23911,47939,925,356,24,67,2,3,TRX009250047939,1,70000.0,,2085,
23912,47940,71,741,44,34,3,1,TRX000710047940,3,525000.0,17761.21,351,420
23913,47942,333,806,2,92,2,1,TRX003330047942,3,10500.0,54509.55,,
23914,47943,841,296,12,6,1,1,TRX008410047943,2,600000.0,34028.9,,
23915,47944,764,806,44,25,3,1,TRX007640047944,1,175000.0,4546.9,791,425
23916,47945,1093,782,23,1,3,3,TRX010930047945,1,90000.0,,223,
23917,47946,845,593,5,13,2,1,TRX008450047946,1,20000.0,41820.33,,
23918,47947,556,249,49,38,3,1,TRX005560047947,1,120000.0,48698.44,769,266
23919,47948,212,519,42,54,2,3,TRX002120047948,1,75000.0,17568.44,262,408
23920,47949,264,692,4,83,1,1,TRX002640047949,,9000.0,63858.69,,
23921,47950,739,87,8,4,3,1,TRX007390047950,1,11401.7,11262.53,,
23922,47951,743,601,22,16,1,1,TRX007430047951,1,50000.0,,1571,
23923,47952,430,993,37,67,6,5,TRX004300047952,1,300000.0,17881.68,378,175
23924,47953,132,668,37,59,4,5,TRX001320047953,1,300000.0,9967.02,8,126
23925,47954,359,402,29,53,1,1,TRX003590047954,1,25000.0,,,845
23926,47955,1037,941,42,67,3,1,TRX010370047955,2,150000.0,28937.45,228 (error),88
23927,47956,1059,265,12,43,1,2,TRX010590047956,3,900000.0,29008.31,,
23928,47957,995,841,10,37,1,5,TRX009950047957,1 (error),198574.0,50969.45,,
23929,47958,775,423,13,19,1,1,TRX007750047958,1,500000.0,87398.51,,
23930,47959,455,849,7,57,3,3,TRX004550047959,1,50000.0,82539.71,,
23931,47960,857,775,12,27,6,4,TRX008570047960,1,300000.0,79424.15,,
23932,47961,899,869,46,37,2,1,TRX008990047961,1,2500.0,47242.36,,
23933,47962,131,186,41,86,2,1,TRX001310047962,1,15000.0,25720.26,764,343
23934,47963,370,524,17,82,6,1,TRX003700047963,1,60000.0,69020.54,,
23935,47964,1072,431,36,48,6,1,TRX010720047964,1,150000.0,15996.84,47,222
23936,47965,143,637,31,94,1,1,TRX001430047965,1,65000.0,50201.06,149,353
23937,47966,975,523,19,21,3,1,TRX009750047966,1,5000.0,,2227,
23938,47967,491,977,44,22,1,1,TRX004910047967,1,175000.0,18328.01,308,80
23939,47968,777,27,23,70,1,5,TRX007770047968,3,270000.0,,1741,
23940,47969,307,171,9,24,3,1,TRX003070047969,3,150000.0,81650.53,,
23941,47970,405,847,10,22,4,3,TRX004050047970,1,85000.0,71217.71,,
23942,47971,1017,634,34,26,2,1,TRX010170047971,1,200000.0,28455.39,935,407
23943,47972,172,396,31,54,3,4,TRX001720047972,1,65000.0,48569.16,932,
23944,47973,1001,260,4,26,3,1,TRX010010047973,1,9000.0,1847.01,,
23945,47974,124,558,36,19,2,1,TRX001240047974,1,150000.0,3411.12,145,226
23946,47975,189,451,33,96,6,1,TRX001890047975,1,135000.0,43965.93,,430
23947,47976,188,61,23,81,2,1,TRX001880047976,2,180000.0,,235,
23948,47977,302,272,45,61,2,1,TRX003020047977,1,1000.0,30145.47,,
23949,47978,747,589,19,89,5,5,TRX007470047978,1,13747.93,,2902,
23950,47979,780,68,18,79,1,1,TRX007800047979,1,3000.0,,2739,
23951,47980,1064,647,43,89,4,1,TRX010640047980,1,120000.0,"30486.12,-",874,230
23952,47981,217,360,14,62,5,1,TRX002170047981,3,15000.0,39815.83,,
23953,47982,1083,464,28,84,3,1,TRX010830047982,1,10000.0,,,753
23954,47983,332,96,41,82,2,1,TRX003320047983,1,15000.0,48530.07,108,112
23955,47984,48,242,12,35,3,2,TRX000480047984,1,300000.0,21609.62,,
23956,47985,393,430,12,15,4,1,TRX003930047985,1,300000.0,35505.59,,
23957,47986,928,188,17,90,1,1,TRX009280047986,2,120000.0,67953.97,,
23958,47987,119,66,42,81,3,2,TRX001190047987,5,375000.0,38711.23,788,336
23959,47988,813,323,7,27,1,2,TRX008130047988,1,50000.0,102276.68,,
23960,47990,842,353,10,15,6,1,TRX008420047990,1,85000.0,56427.22,,
23961,47991,757,252,34,93,2,1,TRX007570047991,2,400000.0,46250.77,41,270
23962,47992,96,920,48,42,1,1,TRX000960047992,1,250000.0,19806.75,17,379
23963,47993,111,851,36,60,5,1,TRX001110047993,2,300000.0,32818.66,185,414
23964,47994,596,425,33,8,1,1,TRX005960047994,4,540000.0,47698.33,956,162
23965,47995,569,333,1,4,2,1,TRX005690047995,1,2000.0,11235.39,,
23966,47996,779,396,5,18,3,1,TRX007790047996,1,20000.0,33903.07,,
23967,47997,132,537,42,29,5,5,TRX001320047997,1,75000.0,10147.94,86,152
23968,47998,1091,988,41,46,1,1,TRX010910047998,1,15000.0,28176.94,410,196
23969,47999,983,417,8,30,3,5,TRX008120030379,1,15000.0,27557.37,,
23970,48000,573,796,18,35,2,1,TRX005730048000,2,6000.0,,1042,
23971,48001,458,656,9,100,2,1,TRX004580048001,1,50000.0,68912.32 (error),,
23972,48002,680,336,27,34,6,1,TRX006800048002,1,5000.0,,,895
23973,48003,490,817,26,28,3,1,TRX004900048003,1,1500.0,,,917
23974,48004,806,678,41,41,4,5,TRX008060048004,1,15000.0,39829.31,51,179
23975,48005,658,387,32,70,1,1,TRX006580048005,1,95000.0,28644.2,651,287
23976,48006,388,888,47,98,2,4,TRX003880048006,5,75000.0,78503.28??,,
23977,48007,729,80,17,60,2,4,TRX007290048007,1,23447.53,93748.03,,
23978,48008,392,656,27,63,1,1,TRX003920048008,1,5000.0,,,146
23979,48009,64,403,23,66,2,5,TRX000640048009,1,90000.0,,946,
23980,48010,380,591,8,56,2,2,TRX003800048010,2,30000.0,66283.41,,
23981,48011,558,427,49,87,3,5,TRX005580048011,1,120000.0,43904.91,445??,343
23982,48012,112,591,5,56,5,2,TRX001120048012,1,20000.0,4669.26,,
23983,48013,26,611,50,73,6,1,TRX000260048013,1,200000.0,21736.38,787,128
23984,48014,176,58,38,37,6,1,TRX001760048014,1,50000.0,17629.47,285,126
23985,48015,501,811,24,34,1,2,TRX005010048015,2,140000.0,,3000,
23986,48016,1089,423,38,100,3,1,TRX010890048016,1,50000.0,16733.95,980,
23987,48017,194,495,23,27,3,5,TRX001940048017,2,180000.0,,1342,
23988,48018,810,184,25,63,2,1,TRX008100048018,2,2000.0,,,133
23989,48019,876,223,45,14,1,1,TRX008760048019,1,1000.0,53174.67,,
23990,48020,365,24,22,14,1,1,TRX003650048020,1,117372.16,,675,
23991,48021,464,465,20,33,3,1,TRX004640048021,1,15000.0,,122,
23992,48022,137,134,39,77,3,5,TRX001370048022,1,20000.0,31730.75,358,309
23993,48023,377,929,28,44,5,1,TRX003770048023,2,20000.0,,,363
23994,48024,267,173,27,85,2,1,TRX002670048024,5,25000.0,,,436
23995,48025,685,199,1,87,2,1,TRX006850048025,2,4000.0,65937.93,,
23996,48026,964,859,36,13,1,4,TRX009640048026,1,150000.0,40407.62,143,84
23997,48027,797,1,26,26,4,1,TRX007970048027,2,3000.0,,,969
23998,48028,54,119,9,47,6,1,TRX000540048028,1,50000.0,84893.53,,
23999,48029,548,163,48,10,3,1,TRX005480048029,1,250000.0,49680.89,951,280
24000,48030,313,576,37,91,3,1,TRX003130048030,1,300000.0,34603.69,758,148
24001,48031,184,795,35,80,1,1,TRX001840048031,1,350000.0,6507.83,652,379
24002,48032,1018,690,22,94,2,4,TRX010180048032,3,150000.0,,2175,
24003,48033,1014,738,5,12,6,4,TRX010140048033,1,20000.0,12660.04,,
24004,48034,190,583,3,50,5,1,TRX001900048034,4,28000.0,60823.42,,
24005,48035,480,228,36,81,4,1,TRX004800048035,1,150000.0,36416.65,900,364
24006,48036,739,19,17,72,1,1,TRX007390048036,3,180000.0,13304.25,,
24007,48037,706,408,6,13,1,1,TRX007060048037,1,30000.0,1136.44,,
24008,48038,772,643,3,92,2,1,TRX007720048038,1,7000.0,82095.03,,
24009,48039,895,235,38,25,1,3,TRX008950048039,1,50000.0,3847.35,244,249
24010,48040,959,897,7,26,1,1,TRX009590048040,2,100000.0,817.48,,
24011,48041,119,790,35,36,2,1,TRX001190048041,1,350000.0,21254.88,637,246
24012,48042,804,843,24,72,3,1,TRX008040048042,1,70000.0,,815,
24013,48043,879,412,46,8,5,1,TRX008790048043,1,2500.0,52642.63,,
24014,48044,502,67,10,42,1,1,TRX005020048044,4,340000.0,70666.36,,
24015,48045,133,656,2,93,1,3,TRX001330048045,4,14000.0,63396.42,,
24016,48046,793,78,7,30,3,1,TRX007930048046,1,50000.0,49721.2,,
24017,48047,344,149,48,77,1,1,TRX003440048047,1,250000.0,38596.05,444,286
24018,48048,261,822,13,93,3,4,TRX002610048048,1,500000.0,74380.7,,
24019,48049,1041,295,42,61,3,1,TRX010410048049,1,75000.0,8063.92,99,260
24020,48050,515,180,7,45,3,5,TRX005150048050,1,50000.0,17991.18,,
24021,48051,18,993,46,83,5,1,TRX000180048051,1,2500.0,80667.54,,
24022,48052,500,852,21,61,4,1,TRX005000048052,1,25000.0,,2559,
24023,48053,191,303,15,5,1,4,TRX001910048053,1,25000.0,94662.11,,
24024,48054,996,912,7,56,5,1,TRX009960048054,1,50000.0,99085.26,,
24025,48055,875,77,9,27,5,1,TRX008750048055,1,50000.0,93386.17,,
24026,48056,676,489,19,19,1,4,TRX006760048056,4,20000.0,,1345,
24027,48057,336,891,41,46,3,1,TRX003360048057,1,15000.0,3542.94,328,337
24028,48058,152,854,25,13,2,1,TRX001520048058,3,3000.0,,,738
24029,48059,695,788,50,7,5,1,TRX006950048059,1,200000.0,16282.02,645,52
24030,48060,774,877,23,54,6,1,TRX007740048060,2,180000.0,,1793,
24031,48061,943,888,48,51,1,1,TRX009430048061,2,500000.0,43498.78,14,193
24032,48062,1012,141,6,56,1,1,TRX010120048062,1,30000.0,7202.98,,
24033,48063,222,488,34,31,1,5,TRX002220048063,1,200000.0,35581.5,432,363
24034,48064,563,467,35,9,5,1,TRX005630048064,1,350000.0,32804.06,884,165
24035,48065,126,741,47,56,2,1,TRX001260048065,1,15000.0,24486.44,,
24036,48066,1087,803,20,90,3,1,TRX010870048066,1,15000.0,,620,
24037,48067,1053,12,6,60,1,4,TRX010530048067,2,135285.51,69186.73,,
24038,48068,512,642,38,6,5,1,TRX005120048068,3,150000.0,12276.38,814,246
24039,48069,60,708,35,12,3,1,TRX000600048069,1,350000.0,35524.44,571,148
24040,48070,927,67,22,2,5,1,TRX009270048070,1,50000.0,,1307,
24041,48071,1087,390,36,15,1,1,TRX010870048071,112,150000.0,32135.37,,222
24042,48072,168,13,45,70,3,1,TRX001680048072,2,2000.0,64668.42,,
24043,48073,661,332,20,79,3,1,TRX006610048073,1,15000.0,,1034,
24044,48074,276,566,21,90,1,1,TRX002760048074,2,50000.0,,163,
24045,48075,906,313,17,20,1,5,TRX009060048075,1,60000.0,101402.44,,
24046,48076,308,459,7,70,4,1,TRX003080048076,1,50000.0,65942.84,,
24047,48077,601,294,33,40,1,1,TRX006010048077,1,265758.81,756.46,554,374
24048,48078,1057,372,26,52,3,5,TRX010570048078,1,1500.0,,,579
24049,48079,505,155,31,76,2,1,TRX005050048079,1,65000.0,7356.46,721,253
24050,48080,149,339,45,27,2,1,TRX001490048080,1,1000.0,75220.61,,
24051,48081,885,41,37,27,5,5,TRX008850048081,1,300000.0,40223.19,36,69
24052,48082,865,266,25,44,2,1,TRX008650048082,1,1000.0,,,103
24053,48083,686,111,43,40,1,2,TRX006860048083,1,120000.0,21180.47,482,
24054,48084,561,833,35,88,6,1,TRX005610048084,1,350000.0,44328.73,77,
24055,48085,449,382,29,45,5,1,TRX004490048085,3,75000.0,,,919
24056,48086,162,28,47,22,1,3,TRX001620048086,1,15000.0,56866.53,,
24057,48087,343,20,29,8,2,1,TRX003430048087,2,50000.0,,,919
24058,48088,535,424,4,51,1,3,TRX005350048088,2,18000.0,20728.75,,
24059,48089,377,676,16,69,3,1,TRX003770048089,1,30000.0,88148.06,,
24060,48090,1080,927,8,89,6,4,TRX010800048090,1,15000.0,75301.71,,
24061,48091,443,550,42,7,1,1,TRX004430048091,1,75000.0,41002.66,575,170
24062,48092,156,65,5,34,1,1,TRX001560048092,,20000.0,31595.64,,
24063,48093,759,971,2,89,4,1,TRX007590048093,1,3500.0,56833.13,,
24064,48094,440,521,10,12,1,1,TRX004400048094,1,85000.0,18613.81,,
24065,48095,1023,220,40,86,1,5,TRX010230048095,4,40000.0,31710.89,3,149
24066,48096,74,414,40,65,2,3,TRX000740048096,1,10000.0,25750.93,627,383
24067,48097,11,362,48,55,6,2,TRX000110048097,1,250000.0,9894.87,332,319
24068,48098,244,64,9,8,4,1,TRX002440048098,1,50000.0,65225.45,,
24069,48099,136,129,6,96,3,2,TRX001360048099,1,30000.0,16132.53,,
24070,48100,833,129,44,59,6,1,TRX008330048100,2,350000.0,3035.39,810,263
24071,48101,493,448,25,23,1,1,TRX004930048101,1,1000.0,,,302
24072,48102,954,523,36,57,2,1,TRX009540048102,1,150000.0,17685.9,"534,-",134
24073,48103,891,510,50,35,6,4,TRX008910048103,1,200000.0,32352.71,46,84
24074,48104,232,243,18,92,3,1,TRX002320048104,3,9000.0,,1974,
24075,48105,358,895,35,16,2,1,TRX003580048105,"1,-",522928.13,23845.0,378,236
24076,48106,726,245,32,11,3,5,TRX007260048106,5,475000.0,26964.72,920,373
24077,48107,1051,503,14,78,3,1,TRX010510048107,2,10000.0,46202.72,,
24078,48108,99,797,33,71,3,1,TRX000990048108,1,135000.0,,10,478
24079,48109,134,533,3,90,4,1,TRX001340048109,4,28000.0,67049.79,,
24080,48110,921,774,13,91,1,1,TRX009210048110,1,500000.0,95186.16,,
24081,48111,592,509,38,1,3,5,TRX005920048111,1,50000.0,,500,364
24082,48112,606,653,15,64,1,1,TRX006060048112,154,24628.83,74510.8,,
24083,48113,889,746,9,89,1,1,TRX008890048113,2,100000.0,46942.14,,
24084,48114,879,150,39,66,2,1,TRX008790048114,1,20000.0,42282.54,374,129
24085,48115,247,548,19,65,1,1,TRX002470048115,1,5000.0,,515,
24086,48116,1083,950,20,29,6,3,TRX010830048116,1,15000.0,,2901,
24087,48117,58,612,7,19,1,2,TRX000580048117,2,100000.0,33835.72,,
24088,48118,368,686,23,16,5,3,TRX003680048118,5,450000.0,,2480,
24089,48119,205,170,8,91,6,5,TRX002050048119,4,60000.0,5996.59,,
24090,48120,232,63,30,32,5,1,TRX002320048120,1,35000.0,,399,301
24091,48121,699,221,7,1,3,2,TRX006990048121,2,50537.69,97628.49,,
24092,48122,241,636,24,77,2,4,TRX002410048122,1,70000.0,,2673,
24093,48123,189,138,42,91,2,2,TRX001890048123,2,150000.0,23688.77,997,259
24094,48124,759,405,2,51,2,2,TRX007590048124,1,3500.0,40018.42,,
24095,48125,980,445,28,7,1,1,TRX009800048125,1,10000.0,,,706
24096,48126,240,501,9,5,2,4,TRX002400048126,2,100000.0,22111.99,,
24097,48127,413,857,12,83,2,3,TRX004130048127,2,600000.0,39847.54,,
24098,48128,330,495,13,42,1,3,TRX003300048128,1,500000.0,65610.88,,
24099,48129,722,330,27,44,6,3,TRX007220048129,2,10000.0,,,850
24100,48130,355,650,29,68,3,4,TRX003550048130,2,50000.0,,,499
24101,48131,206,741,2,29,1,1,TRX002060048131,1,3500.0,630.58,,
24102,48132,124,605,22,9,2,3,TRX001240048132,1,50000.0,,2857??,
24103,48133,1086,178,38,69,4,5,TRX010860048133,1,50000.0,17656.41,863,220
24104,48134,130,681,14,48,2,1,TRX001300048134,1,5000.0,49088.32,,
24105,48135,364,336,6,24,3,1,TRX003640048135,1,30000.0,91211.86,,
24106,48136,266,354,33,39,2,1,TRX002660048136,1,135000.0,45452.1,963,221
24107,48137,47,352,17,46,3,4,TRX000470048137,1,60000.0,85602.34,,
24108,48139,143,598,38,27,2,5,TRX001430048139,1,50000.0,23864.12,928,72
24109,48141,573,257,50,73,6,1,TRX005730048141,1,200000.0,36584.58,926,227
24110,48142,192,395,8,99,1,3,TRX001920048142,2,30000.0,3338.0,,
